MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,処置1ﾌﾗｸﾞ,手術との組み合わせ条件,処置等（１）,,処置（２）,,変更区分,有効期間,,更新日
04,0050,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
04,0050,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
04,0050,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
04,0110,1,1,,気管支ファイバースコピー,D302,,,0,20240601,99999999,00000000
04,0110,1,1,,経気管肺生検法,D415,,,0,20240601,99999999,00000000
04,0110,1,1,,経気管支凍結生検法,D415-5,,,0,20240601,99999999,00000000
04,0120,1,1,,シンチグラム（画像を伴うもの）　部分（静態）（一連につき）,E1001,,,0,20240601,99999999,00000000
04,0120,1,1,,シンチグラム（画像を伴うもの）　部分（動態）（一連につき）,E1002,,,0,20240601,99999999,00000000
04,0120,1,1,,シンチグラム（画像を伴うもの）　全身（一連につき）,E1003,,,0,20240601,99999999,00000000
04,0140,1,1,,血管塞栓術（頭部、胸腔、腹腔内血管等）　止血術,K6151,,,0,20240601,99999999,00000000
04,0140,1,1,,血管塞栓術（頭部、胸腔、腹腔内血管等）　選択的動脈化学塞栓術,K6152,,,0,20240601,99999999,00000000
04,0140,1,1,,血管塞栓術（頭部、胸腔、腹腔内血管等）　門脈塞栓術（開腹によるもの）,K6153,,,0,20240601,99999999,00000000
04,0140,1,1,,血管塞栓術（頭部、胸腔、腹腔内血管等）　その他のもの,K6154,,,0,20240601,99999999,00000000
04,0150,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
04,0150,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
04,0150,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
04,0150,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
04,0150,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
04,0150,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
04,0150,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
04,0150,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
04,0150,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
04,0150,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
04,0150,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
04,0150,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
04,0150,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
04,0150,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
04,0151,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
04,0151,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
04,0151,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
04,0151,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
04,0151,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
04,0151,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
04,0151,1,1,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
04,0151,1,1,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
04,0151,1,1,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
04,0151,1,1,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
04,0151,1,1,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
04,0151,1,1,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
04,0151,1,1,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
04,0151,1,1,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
04,0160,1,2,,分層植皮術　２５平方センチメートル未満,K0131,,,0,20240601,99999999,00000000
04,0160,1,2,,分層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K0132,,,0,20240601,99999999,00000000
04,0160,1,2,,全層植皮術　２５平方センチメートル未満,K013-21,,,0,20240601,99999999,00000000
04,0160,1,2,,全層植皮術　２５平方センチメートル以上１００平方センチメートル未満,K013-22,,,0,20240601,99999999,00000000
04,0160,1,2,,全層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K013-23,,,0,20240601,99999999,00000000
04,0160,1,2,,全層植皮術　２００平方センチメートル以上,K013-24,,,0,20240601,99999999,00000000
04,0160,1,2,,分層植皮術　１００平方センチメートル以上２００平方センチメートル未満,K0133,,,0,20240601,99999999,00000000
04,0160,1,2,,分層植皮術　２００平方センチメートル以上,K0134,,,0,20240601,99999999,00000000
04,0160,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル未満,K0151,,,0,20240601,99999999,00000000
04,0160,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　２５平方センチメートル以上１００平方センチメートル未満,K0152,,,0,20240601,99999999,00000000
04,0160,1,2,,皮弁作成術、移動術、切断術、遷延皮弁術　１００平方センチメートル以上,K0153,,,0,20240601,99999999,00000000
04,0160,1,2,,動脈（皮）弁術、筋（皮）弁術,K016,,,0,20240601,99999999,00000000
04,0160,1,2,,遊離皮弁術（顕微鏡下血管柄付きのもの）　その他の場合,K0172,,,0,20240601,99999999,00000000
04,0160,1,2,,複合組織移植術,K019,,,0,20240601,99999999,00000000
04,0160,1,2,,自家遊離複合組織移植術（顕微鏡下血管柄付きのもの）,K020,,,0,20240601,99999999,00000000
04,0210,1,1,,血管塞栓術（頭部、胸腔、腹腔内血管等）　止血術,K6151,,,0,20240601,99999999,00000000
04,0210,1,1,,血管塞栓術（頭部、胸腔、腹腔内血管等）　選択的動脈化学塞栓術,K6152,,,0,20240601,99999999,00000000
04,0210,1,1,,血管塞栓術（頭部、胸腔、腹腔内血管等）　門脈塞栓術（開腹によるもの）,K6153,,,0,20240601,99999999,00000000
04,0210,1,1,,血管塞栓術（頭部、胸腔、腹腔内血管等）　その他のもの,K6154,,,0,20240601,99999999,00000000
04,0220,1,1,,経皮的心肺補助法（１日につき）　初日,K6021,,,0,20240601,99999999,00000000
04,0220,1,1,,経皮的心肺補助法（１日につき）　２日目以降,K6022,,,0,20240601,99999999,00000000
04,0220,1,1,,経皮的循環補助法（ポンプカテーテルを用いたもの）（１日につき）　初日,K602-21,,,0,20240601,99999999,00000000
04,0220,1,1,,経皮的循環補助法（ポンプカテーテルを用いたもの）（１日につき）　２日目以降,K602-22,,,0,20240601,99999999,00000000
04,026x,1,1,,心臓カテーテル法による諸検査（一連の検査について）　右心カテーテル,D2061,,,0,20240601,99999999,00000000
04,026x,1,1,,心臓カテーテル法による諸検査（一連の検査について）　左心カテーテル,D2062,,,0,20240601,99999999,00000000
05,0010,1,1,,心臓カテーテル法による諸検査（一連の検査について）　右心カテーテル,D2061,,,0,20240601,99999999,00000000
05,0010,1,1,,心臓カテーテル法による諸検査（一連の検査について）　左心カテーテル,D2062,,,0,20240601,99999999,00000000
05,0020,1,1,,心臓カテーテル法による諸検査（一連の検査について）　右心カテーテル,D2061,,,0,20240601,99999999,00000000
05,0020,1,1,,心臓カテーテル法による諸検査（一連の検査について）　左心カテーテル,D2062,,,0,20240601,99999999,00000000
05,0030,5,5,,大動脈バルーンパンピング法（ＩＡＢＰ法）（１日につき）　初日,K6001,,,0,20240601,99999999,00000000
05,0030,5,5,,大動脈バルーンパンピング法（ＩＡＢＰ法）（１日につき）　２日目以降,K6002,,,0,20240601,99999999,00000000
05,0030,5,5,,経皮的心肺補助法（１日につき）　初日,K6021,,,0,20240601,99999999,00000000
05,0030,5,5,,経皮的心肺補助法（１日につき）　２日目以降,K6022,,,0,20240601,99999999,00000000
05,0030,5,5,,経皮的循環補助法（ポンプカテーテルを用いたもの）（１日につき）　初日,K602-21,,,0,20240601,99999999,00000000
05,0030,5,5,,経皮的循環補助法（ポンプカテーテルを用いたもの）（１日につき）　２日目以降,K602-22,,,0,20240601,99999999,00000000
05,0030,5,5,,補助人工心臓（１日につき）　初日,K6031,,,0,20240601,99999999,00000000
05,0030,5,5,,補助人工心臓（１日につき）　２日目以降３０日目まで,K6032,,,0,20240601,99999999,00000000
05,0030,5,5,,補助人工心臓（１日につき）　３１日目以降,K6033,,,0,20240601,99999999,00000000
05,0030,1,1,,心臓カテーテル法による諸検査（一連の検査について）　右心カテーテル,D2061,,,0,20240601,99999999,00000000
05,0030,1,1,,心臓カテーテル法による諸検査（一連の検査について）　左心カテーテル,D2062,,,0,20240601,99999999,00000000
05,0030,0,0,,体外ペースメーキング術,K596,,,0,20240601,99999999,00000000
05,0050,5,5,,大動脈バルーンパンピング法（ＩＡＢＰ法）（１日につき）　初日,K6001,,,0,20240601,99999999,00000000
05,0050,5,5,,大動脈バルーンパンピング法（ＩＡＢＰ法）（１日につき）　２日目以降,K6002,,,0,20240601,99999999,00000000
05,0050,5,5,,経皮的心肺補助法（１日につき）　初日,K6021,,,0,20240601,99999999,00000000
05,0050,5,5,,経皮的心肺補助法（１日につき）　２日目以降,K6022,,,0,20240601,99999999,00000000
05,0050,5,5,,経皮的循環補助法（ポンプカテーテルを用いたもの）（１日につき）　初日,K602-21,,,0,20240601,99999999,00000000
05,0050,5,5,,経皮的循環補助法（ポンプカテーテルを用いたもの）（１日につき）　２日目以降,K602-22,,,0,20240601,99999999,00000000
05,0050,5,5,,補助人工心臓（１日につき）　初日,K6031,,,0,20240601,99999999,00000000
05,0050,5,5,,補助人工心臓（１日につき）　２日目以降３０日目まで,K6032,,,0,20240601,99999999,00000000
05,0050,5,5,,補助人工心臓（１日につき）　３１日目以降,K6033,,,0,20240601,99999999,00000000
05,0050,2,2,,心臓カテーテル法による諸検査（一連の検査について）　右心カテーテル,D2061,血管内超音波検査等加算等,DD01,0,20240601,99999999,00000000
05,0050,2,2,,心臓カテーテル法による諸検査（一連の検査について）　左心カテーテル,D2062,血管内超音波検査等加算等,DD01,0,20240601,99999999,00000000
05,0050,1,1,,心臓カテーテル法による諸検査（一連の検査について）　右心カテーテル,D2061,,,0,20240601,99999999,00000000
05,0050,1,1,,心臓カテーテル法による諸検査（一連の検査について）　左心カテーテル,D2062,,,0,20240601,99999999,00000000
05,0050,0,0,,体外ペースメーキング術,K596,,,0,20240601,99999999,00000000
05,0060,5,5,,大動脈バルーンパンピング法（ＩＡＢＰ法）（１日につき）　初日,K6001,,,0,20240601,99999999,00000000
05,0060,5,5,,大動脈バルーンパンピング法（ＩＡＢＰ法）（１日につき）　２日目以降,K6002,,,0,20240601,99999999,00000000
05,0060,5,5,,経皮的心肺補助法（１日につき）　初日,K6021,,,0,20240601,99999999,00000000
05,0060,5,5,,経皮的心肺補助法（１日につき）　２日目以降,K6022,,,0,20240601,99999999,00000000
05,0060,5,5,,経皮的循環補助法（ポンプカテーテルを用いたもの）（１日につき）　初日,K602-21,,,0,20240601,99999999,00000000
05,0060,5,5,,経皮的循環補助法（ポンプカテーテルを用いたもの）（１日につき）　２日目以降,K602-22,,,0,20240601,99999999,00000000
05,0060,5,5,,補助人工心臓（１日につき）　初日,K6031,,,0,20240601,99999999,00000000
05,0060,5,5,,補助人工心臓（１日につき）　２日目以降３０日目まで,K6032,,,0,20240601,99999999,00000000
05,0060,5,5,,補助人工心臓（１日につき）　３１日目以降,K6033,,,0,20240601,99999999,00000000
05,0060,1,1,,心臓カテーテル法による諸検査（一連の検査について）　右心カテーテル,D2061,,,0,20240601,99999999,00000000
05,0060,1,1,,心臓カテーテル法による諸検査（一連の検査について）　左心カテーテル,D2062,,,0,20240601,99999999,00000000
05,0060,0,0,,体外ペースメーキング術,K596,,,0,20240601,99999999,00000000
05,0070,5,5,,大動脈バルーンパンピング法（ＩＡＢＰ法）（１日につき）　初日,K6001,,,0,20240601,99999999,00000000
05,0070,5,5,,大動脈バルーンパンピング法（ＩＡＢＰ法）（１日につき）　２日目以降,K6002,,,0,20240601,99999999,00000000
05,0070,5,5,,経皮的心肺補助法（１日につき）　初日,K6021,,,0,20240601,99999999,00000000
05,0070,5,5,,経皮的心肺補助法（１日につき）　２日目以降,K6022,,,0,20240601,99999999,00000000
05,0070,5,5,,経皮的循環補助法（ポンプカテーテルを用いたもの）（１日につき）　初日,K602-21,,,0,20240601,99999999,00000000
05,0070,5,5,,経皮的循環補助法（ポンプカテーテルを用いたもの）（１日につき）　２日目以降,K602-22,,,0,20240601,99999999,00000000
05,0070,5,5,,補助人工心臓（１日につき）　初日,K6031,,,0,20240601,99999999,00000000
05,0070,5,5,,補助人工心臓（１日につき）　２日目以降３０日目まで,K6032,,,0,20240601,99999999,00000000
05,0070,5,5,,補助人工心臓（１日につき）　３１日目以降,K6033,,,0,20240601,99999999,00000000
05,0070,3,3,,心臓電気生理学的検査,0063,,,0,20240601,99999999,00000000
05,0070,1,1,,心臓カテーテル法による諸検査（一連の検査について）　右心カテーテル,D2061,,,0,20240601,99999999,00000000
05,0070,1,1,,心臓カテーテル法による諸検査（一連の検査について）　左心カテーテル,D2062,,,0,20240601,99999999,00000000
05,0070,0,0,,体外ペースメーキング術,K596,,,0,20240601,99999999,00000000
05,0080,5,5,,大動脈バルーンパンピング法（ＩＡＢＰ法）（１日につき）　初日,K6001,,,0,20240601,99999999,00000000
05,0080,5,5,,大動脈バルーンパンピング法（ＩＡＢＰ法）（１日につき）　２日目以降,K6002,,,0,20240601,99999999,00000000
05,0080,5,5,,経皮的心肺補助法（１日につき）　初日,K6021,,,0,20240601,99999999,00000000
