MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,値,手術フラグ,年齢，出生時体重別の値,対応ｺｰﾄﾞ,手術１,,手術２,,手術３,,手術４,,手術５,,変更区分,有効期間,,更新日
01,0140,,04,,97,小児創傷処理（６歳未満）　筋肉、臓器に達するもの（長径２．５センチメートル以上５センチメートル未満）,K000-22,,,,,,,,,0,20240601,99999999,00000000
01,0155,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0155,,97,,97,手術あり,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0160,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0160,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0160,,03,,97,脳血管内手術　１箇所,K1781,,,,,,,,,0,20240601,99999999,00000000
01,0160,,03,,97,脳血管内手術　２箇所以上,K1782,,,,,,,,,0,20240601,99999999,00000000
01,0160,,03,,97,脳血管内手術　脳血管内ステントを用いるもの,K1783,,,,,,,,,0,20240601,99999999,00000000
01,0160,,02,,97,脳刺激装置交換術,K181-2,,,,,,,,,0,20240601,99999999,00000000
01,0160,,01,,97,機能的定位脳手術　片側の場合,K1541,,,,,,,,,0,20240601,99999999,00000000
01,0160,,01,,97,機能的定位脳手術　両側の場合,K1542,,,,,,,,,0,20240601,99999999,00000000
01,0160,,01,,97,脳刺激装置植込術　片側の場合,K1811,,,,,,,,,0,20240601,99999999,00000000
01,0160,,01,,97,脳刺激装置植込術　両側の場合,K1812,,,,,,,,,0,20240601,99999999,00000000
01,0160,,01,,97,頭蓋内電極植込術　硬膜下電極によるもの,K181-61,,,,,,,,,0,20240601,99999999,00000000
01,0160,,01,,97,頭蓋内電極植込術　脳深部電極によるもの　７本未満の電極による場合,K181-62ｲ,,,,,,,,,0,20240601,99999999,00000000
01,0160,,01,,97,頭蓋内電極植込術　脳深部電極によるもの　７本以上の電極による場合,K181-62ﾛ,,,,,,,,,0,20240601,99999999,00000000
01,0170,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0170,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0170,,02,,97,脳刺激装置交換術,K181-2,,,,,,,,,0,20240601,99999999,00000000
01,0170,,01,,97,機能的定位脳手術　片側の場合,K1541,,,,,,,,,0,20240601,99999999,00000000
01,0170,,01,,97,機能的定位脳手術　両側の場合,K1542,,,,,,,,,0,20240601,99999999,00000000
01,0170,,01,,97,脳刺激装置植込術　片側の場合,K1811,,,,,,,,,0,20240601,99999999,00000000
01,0170,,01,,97,脳刺激装置植込術　両側の場合,K1812,,,,,,,,,0,20240601,99999999,00000000
01,0170,,01,,97,頭蓋内電極植込術　硬膜下電極によるもの,K181-61,,,,,,,,,0,20240601,99999999,00000000
01,0170,,01,,97,頭蓋内電極植込術　脳深部電極によるもの　７本未満の電極による場合,K181-62ｲ,,,,,,,,,0,20240601,99999999,00000000
01,0170,,01,,97,頭蓋内電極植込術　脳深部電極によるもの　７本以上の電極による場合,K181-62ﾛ,,,,,,,,,0,20240601,99999999,00000000
01,0180,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0180,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0180,,03,,97,脳刺激装置交換術,K181-2,,,,,,,,,0,20240601,99999999,00000000
01,0180,,02,,97,機能的定位脳手術　片側の場合,K1541,,,,,,,,,0,20240601,99999999,00000000
01,0180,,02,,97,機能的定位脳手術　両側の場合,K1542,,,,,,,,,0,20240601,99999999,00000000
01,0180,,02,,97,脳刺激装置植込術　片側の場合,K1811,,,,,,,,,0,20240601,99999999,00000000
01,0180,,02,,97,脳刺激装置植込術　両側の場合,K1812,,,,,,,,,0,20240601,99999999,00000000
01,0180,,02,,97,頭蓋内電極植込術　硬膜下電極によるもの,K181-61,,,,,,,,,0,20240601,99999999,00000000
01,0180,,02,,97,頭蓋内電極植込術　脳深部電極によるもの　７本未満の電極による場合,K181-62ｲ,,,,,,,,,0,20240601,99999999,00000000
01,0180,,02,,97,頭蓋内電極植込術　脳深部電極によるもの　７本以上の電極による場合,K181-62ﾛ,,,,,,,,,0,20240601,99999999,00000000
01,0180,,01,,01,集束超音波による機能的定位脳手術,K154-4,,,,,,,,,0,20240601,99999999,00000000
01,0190,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0190,,97,,97,手術あり,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0200,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0200,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0200,,04,,01,穿頭脳室ドレナージ術,K145,,,,,,,,,0,20240601,99999999,00000000
01,0200,,03,,01,水頭症手術　シャント再建術　頭側のもの,K1743ｲ,,,,,,,,,0,20240601,99999999,00000000
01,0200,,03,,01,水頭症手術　シャント再建術　頭側及び腹側のもの,K1743ﾊ,,,,,,,,,0,20240601,99999999,00000000
01,0200,,03,,01,水頭症手術　シャント再建術　腹側のもの,K1743ﾛ,,,,,,,,,0,20240601,99999999,00000000
01,0200,,02,,01,水頭症手術　シャント手術,K1742,,,,,,,,,0,20240601,99999999,00000000
01,0200,,01,,01,水頭症手術　脳室穿破術（神経内視鏡手術によるもの）,K1741,,,,,,,,,0,20240601,99999999,00000000
01,021x,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,021x,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,021x,,01,,97,機能的定位脳手術　片側の場合,K1541,,,,,,,,,0,20240601,99999999,00000000
01,021x,,01,,97,機能的定位脳手術　両側の場合,K1542,,,,,,,,,0,20240601,99999999,00000000
01,0220,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0220,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0220,,01,,97,機能的定位脳手術　片側の場合,K1541,,,,,,,,,0,20240601,99999999,00000000
01,0220,,01,,97,機能的定位脳手術　両側の場合,K1542,,,,,,,,,0,20240601,99999999,00000000
01,0230,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0230,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0230,,02,,97,迷走神経刺激装置植込術,K181-4,,,,,,,,,0,20240601,99999999,00000000
01,0230,,02,,97,迷走神経刺激装置交換術,K181-5,,,,,,,,,0,20240601,99999999,00000000
01,0230,,01,,97,機能的定位脳手術　片側の場合,K1541,,,,,,,,,0,20240601,99999999,00000000
01,0230,,01,,97,機能的定位脳手術　両側の場合,K1542,,,,,,,,,0,20240601,99999999,00000000
01,0230,,01,,97,顕微鏡使用によるてんかん手術（焦点切除術、側頭葉切除術、脳梁離断術）,K154-2,,,,,,,,,0,20240601,99999999,00000000
01,0230,,01,,97,脳切截術（開頭して行うもの）,K155,,,,,,,,,0,20240601,99999999,00000000
01,0230,,01,,97,脳切除術,K168,,,,,,,,,0,20240601,99999999,00000000
01,0230,,01,,97,脳刺激装置植込術　片側の場合,K1811,,,,,,,,,0,20240601,99999999,00000000
01,0230,,01,,97,脳刺激装置植込術　両側の場合,K1812,,,,,,,,,0,20240601,99999999,00000000
01,0230,,01,,97,頭蓋内電極植込術　硬膜下電極によるもの,K181-61,,,,,,,,,0,20240601,99999999,00000000
01,0230,,01,,97,頭蓋内電極植込術　脳深部電極によるもの　７本未満の電極による場合,K181-62ｲ,,,,,,,,,0,20240601,99999999,00000000
01,0230,,01,,97,頭蓋内電極植込術　脳深部電極によるもの　７本以上の電極による場合,K181-62ﾛ,,,,,,,,,0,20240601,99999999,00000000
01,0240,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0240,,97,,97,手術あり,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0260,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0260,,97,,97,手術あり,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0270,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0270,,97,,97,手術あり,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0280,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0280,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0280,,03,,97,脳刺激装置交換術,K181-2,,,,,,,,,0,20240601,99999999,00000000
01,0280,,02,,97,脳刺激装置植込術　片側の場合,K1811,,,,,,,,,0,20240601,99999999,00000000
01,0280,,02,,97,脳刺激装置植込術　両側の場合,K1812,,,,,,,,,0,20240601,99999999,00000000
01,0280,,02,,97,頭蓋内電極植込術　硬膜下電極によるもの,K181-61,,,,,,,,,0,20240601,99999999,00000000
01,0280,,02,,97,頭蓋内電極植込術　脳深部電極によるもの　７本未満の電極による場合,K181-62ｲ,,,,,,,,,0,20240601,99999999,00000000
01,0280,,02,,97,頭蓋内電極植込術　脳深部電極によるもの　７本以上の電極による場合,K181-62ﾛ,,,,,,,,,0,20240601,99999999,00000000
01,0280,,01,,97,機能的定位脳手術　片側の場合,K1541,,,,,,,,,0,20240601,99999999,00000000
01,0280,,01,,97,機能的定位脳手術　両側の場合,K1542,,,,,,,,,0,20240601,99999999,00000000
01,0290,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0290,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0290,,07,,97,交感神経節切除術　腰部,K1963,,,,,,,,,0,20240601,99999999,00000000
01,0290,,06,,97,ペースメーカー移植術　心筋電極の場合,K5971,,,,,,,,,0,20240601,99999999,00000000
01,0290,,06,,97,ペースメーカー移植術　経静脈電極の場合,K5972,,,,,,,,,0,20240601,99999999,00000000
01,0290,,05,,97,交感神経節切除術　頸部,K1961,,,,,,,,,0,20240601,99999999,00000000
01,0290,,04,,97,脊髄刺激装置植込術　脊髄刺激電極を留置した場合,K1901,,,,,,,,,0,20240601,99999999,00000000
01,0290,,04,,97,脊髄刺激装置植込術　ジェネレーターを留置した場合,K1902,,,,,,,,,0,20240601,99999999,00000000
01,0290,,03,,97,交感神経節切除術　胸部,K1962,,,,,,,,,0,20240601,99999999,00000000
01,0290,,02,,97,眼瞼下垂症手術　眼瞼挙筋前転法,K2191,,,,,,,,,0,20240601,99999999,00000000
01,0290,,02,,97,眼瞼下垂症手術　筋膜移植法,K2192,,,,,,,,,0,20240601,99999999,00000000
01,0290,,02,,97,眼瞼下垂症手術　その他のもの,K2193,,,,,,,,,0,20240601,99999999,00000000
01,0290,,01,,97,顔面神経麻痺形成手術　静的なもの,K0111,,,,,,,,,0,20240601,99999999,00000000
01,0290,,01,,97,顔面神経麻痺形成手術　動的なもの,K0112,,,,,,,,,0,20240601,99999999,00000000
01,0300,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0300,,97,,97,手術あり,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0310,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
01,0310,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
01,0310,,09,,97,交感神経節切除術　腰部,K1963,,,,,,,,,0,20240601,99999999,00000000
01,0310,,09,,97,喉頭切開・截開術,K383,,,,,,,,,0,20240601,99999999,00000000
01,0310,,09,,97,気管切開術,K386,,,,,,,,,0,20240601,99999999,00000000
01,0310,,09,,97,喉頭蓋切除術,K392,,,,,,,,,0,20240601,99999999,00000000
01,0310,,09,,97,胃瘻造設術（経皮的内視鏡下胃瘻造設術、腹腔鏡下胃瘻造設術を含む。）,K664,,,,,,,,,0,20240601,99999999,00000000
01,0310,,09,,97,噴門形成術,K667,,,,,,,,,0,20240601,99999999,00000000
01,0310,,09,,97,腹腔鏡下噴門形成術,K667-2,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,筋切離術,K024,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,股関節筋群解離術,K026,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,腱切離・切除術（関節鏡下によるものを含む。）,K034,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,腱切離・切除術（関節鏡下によるものを含む。）,K034,腱延長術,K038,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,腱剥離術（関節鏡下によるものを含む。）,K035,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,腱延長術,K038,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,腱移行術　その他のもの,K0402,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,腓骨筋腱腱鞘形成術,K040-3,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,観血的関節授動術　胸鎖、肘、手、足,K0762,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,観血的関節授動術　肩鎖、指（手、足）,K0763,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,観血的関節制動術　胸鎖、肘、手、足,K0772,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,観血的関節制動術　肩鎖、指（手、足）,K0773,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,観血的関節固定術　胸鎖、肘、手、足,K0782,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,観血的関節固定術　肩鎖、指（手、足）,K0783,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,関節形成手術　胸鎖、肘、手、足,K0802,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,関節形成手術　肩鎖、指（手、足）,K0803,,,,,,,,,0,20240601,99999999,00000000
01,0310,,08,,97,足三関節固定（ランブリヌディ）手術,K094,,,,,,,,,0,20240601,99999999,00000000
01,0310,,07,,97,関節切除術　肩、股、膝,K0721,,,,,,,,,0,20240601,99999999,00000000
01,0310,,07,,97,関節切除術　胸鎖、肘、手、足,K0722,,,,,,,,,0,20240601,99999999,00000000
01,0310,,07,,97,関節切除術　肩鎖、指（手、足）,K0723,,,,,,,,,0,20240601,99999999,00000000
01,0310,,07,,97,関節形成手術　肩、股、膝,K0801,,,,,,,,,0,20240601,99999999,00000000
01,0310,,07,,97,関節鏡下肩関節唇形成術　腱板断裂を伴うもの,K080-51,,,,,,,,,0,20240601,99999999,00000000
01,0310,,07,,97,関節鏡下肩関節唇形成術　腱板断裂を伴わないもの,K080-52,,,,,,,,,0,20240601,99999999,00000000
01,0310,,07,,97,関節鏡下肩関節唇形成術　関節鏡下肩甲骨烏口突起移行術を伴うもの,K080-53,,,,,,,,,0,20240601,99999999,00000000
01,0310,,06,,97,脊髄刺激装置植込術　脊髄刺激電極を留置した場合,K1901,,,,,,,,,0,20240601,99999999,00000000
01,0310,,06,,97,脊髄刺激装置植込術　ジェネレーターを留置した場合,K1902,,,,,,,,,0,20240601,99999999,00000000
01,0310,,05,,97,髄液漏閉鎖術,K179,,,,,,,,,0,20240601,99999999,00000000
01,0310,,04,,97,水頭症手術　シャント手術,K1742,,,,,,,,,0,20240601,99999999,00000000
01,0310,,03,,97,減圧開頭術　その他の場合,K1492,,,,,,,,,0,20240601,99999999,00000000
01,0310,,02,,97,穿頭術（トレパナチオン）,K147,,,,,,,,,0,20240601,99999999,00000000
01,0310,,01,,97,頭蓋内腫瘤摘出術,K167,,,,,,,,,0,20240601,99999999,00000000
02,001x,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
02,001x,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
02,001x,,06,,97,網膜光凝固術　通常のもの（一連につき）,K2761,,,,,,,,,0,20240601,99999999,00000000
02,001x,,04,,97,結膜腫瘍冷凍凝固術,K225,,,,,,,,,0,20240601,99999999,00000000
02,001x,,04,,97,眼球摘出及び組織又は義眼台充填術,K245,,,,,,,,,0,20240601,99999999,00000000
02,001x,,03,,97,涙嚢摘出術,K203,,,,,,,,,0,20240601,99999999,00000000
02,001x,,03,,97,眼窩内容除去術,K233,,,,,,,,,0,20240601,99999999,00000000
02,001x,,03,,97,眼球摘出術,K241,,,,,,,,,0,20240601,99999999,00000000
02,001x,,02,,97,皮膚悪性腫瘍切除術　広汎切除,K0071,,,,,,,,,0,20240601,99999999,00000000
02,001x,,02,,97,皮膚悪性腫瘍切除術　単純切除,K0072,,,,,,,,,0,20240601,99999999,00000000
02,001x,,02,,97,角膜表層除去併用結膜被覆術,K257,,,,,,,,,0,20240601,99999999,00000000
02,001x,,02,,97,虹彩腫瘍切除術,K265,,,,,,,,,0,20240601,99999999,00000000
02,001x,,01,,97,眼瞼結膜悪性腫瘍手術,K216,,,,,,,,,0,20240601,99999999,00000000
02,001x,,01,,97,眼窩悪性腫瘍手術,K236,,,,,,,,,0,20240601,99999999,00000000
02,001x,,01,,97,治療的角膜切除術　エキシマレーザーによるもの（角膜ジストロフィー又は帯状角膜変性に係るものに限る。）,K2541,,,,,,,,,0,20240601,99999999,00000000
02,001x,,01,,97,治療的角膜切除術　その他のもの,K2542,,,,,,,,,0,20240601,99999999,00000000
02,001x,,01,,97,毛様体腫瘍切除術、脈絡膜腫瘍切除術,K266,,,,,,,,,0,20240601,99999999,00000000
02,0040,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
02,0040,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
02,0040,,06,,97,眼窩内容除去術,K233,,,,,,,,,0,20240601,99999999,00000000
02,0040,,05,,97,義眼台包埋術,K243,,,,,,,,,0,20240601,99999999,00000000
02,0040,,04,,97,眼球摘出術,K241,,,,,,,,,0,20240601,99999999,00000000
02,0040,,03,,97,眼球摘出及び組織又は義眼台充填術,K245,,,,,,,,,0,20240601,99999999,00000000
02,0040,,02,,97,網膜冷凍凝固術,K277,,,,,,,,,0,20240601,99999999,00000000
02,0040,,01,,97,網膜光凝固術　通常のもの（一連につき）,K2761,,,,,,,,,0,20240601,99999999,00000000
02,006x,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
02,006x,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
02,006x,,06,,97,羊膜移植術,K260-2,,,,,,,,,0,20240601,99999999,00000000
02,006x,,05,,97,結膜腫瘍摘出術,K225-2,,,,,,,,,0,20240601,99999999,00000000
02,006x,,04,,97,角膜移植術,K259,,,,,,,,,0,20240601,99999999,00000000
02,006x,,04,,97,網膜冷凍凝固術,K277,,,,,,,,,0,20240601,99999999,00000000
02,006x,,03,,97,眼瞼結膜腫瘍手術,K215-2,,,,,,,,,0,20240601,99999999,00000000
02,006x,,03,,97,結膜腫瘍冷凍凝固術,K225,,,,,,,,,0,20240601,99999999,00000000
02,006x,,03,,97,網膜光凝固術　通常のもの（一連につき）,K2761,,,,,,,,,0,20240601,99999999,00000000
02,006x,,02,,97,結膜嚢形成手術　部分形成,K2231,,,,,,,,,0,20240601,99999999,00000000
02,006x,,02,,97,結膜嚢形成手術　皮膚及び結膜の形成,K2232,,,,,,,,,0,20240601,99999999,00000000
02,006x,,02,,97,結膜嚢形成手術　全部形成（皮膚又は粘膜の移植を含む。）,K2233,,,,,,,,,0,20240601,99999999,00000000
02,006x,,02,,97,毛様体腫瘍切除術、脈絡膜腫瘍切除術,K266,,,,,,,,,0,20240601,99999999,00000000
02,006x,,01,,97,皮膚、皮下腫瘍摘出術（露出部）　長径２センチメートル未満,K0051,,,,,,,,,0,20240601,99999999,00000000
02,006x,,01,,97,皮膚、皮下腫瘍摘出術（露出部）　長径２センチメートル以上４センチメートル未満,K0052,,,,,,,,,0,20240601,99999999,00000000
02,006x,,01,,97,皮膚、皮下腫瘍摘出術（露出部）　長径４センチメートル以上,K0053,,,,,,,,,0,20240601,99999999,00000000
02,006x,,01,,97,虹彩腫瘍切除術,K265,,,,,,,,,0,20240601,99999999,00000000
02,0080,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
02,0080,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
02,0080,,05,,97,眼窩内容除去術,K233,,,,,,,,,0,20240601,99999999,00000000
02,0080,,02,,97,眼窩内腫瘍摘出術（表在性）,K234,,,,,,,,,0,20240601,99999999,00000000
02,0080,,01,,97,眼窩内腫瘍摘出術（深在性）,K235,,,,,,,,,0,20240601,99999999,00000000
02,0100,,99,,99,手術なし,KKK0,,,,,,,,,0,20240601,99999999,00000000
02,0100,,97,,97,定義テーブルにない手術,KKK1,,,,,,,,,0,20240601,99999999,00000000
02,0100,,02,,97,涙嚢摘出術,K203,,,,,,,,,0,20240601,99999999,00000000
02,0100,,01,,97,皮膚、皮下腫瘍摘出術（露出部）　長径２センチメートル未満,K0051,,,,,,,,,0,20240601,99999999,00000000
02,0100,,01,,97,皮膚、皮下腫瘍摘出術（露出部）　長径２センチメートル以上４センチメートル未満,K0052,,,,,,,,,0,20240601,99999999,00000000
