MDCｺｰﾄﾞ,分類ｺｰﾄﾞ,対応ｺｰﾄﾞ,処置2ﾌﾗｸﾞ,処置等(1),,処置等(2),,変更区分,有効期間,,更新日
02,0130,1,5,全身麻酔,0006,,,0,20220401,99999999,00000000
02,0150,1,5,全身麻酔,0006,,,0,20220401,99999999,00000000
02,0160,1,5,全身麻酔,0006,,,0,20220401,99999999,00000000
02,0180,2,6,ラニビズマブ,0081,,,0,20220401,99999999,00000000
02,0180,2,6,アフリベルセプト,0112,,,0,20220401,99999999,00000000
02,0180,1,5,全身麻酔,0006,,,0,20220401,99999999,00000000
02,0180,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
02,0190,1,5,全身麻酔,0006,,,0,20220401,99999999,00000000
02,0200,1,1,ラニビズマブ,0081,,,0,20220401,99999999,00000000
02,0200,1,1,アフリベルセプト,0112,,,0,20220401,99999999,00000000
02,0200,1,1,ブロルシズマブ,0271,,,0,20220401,99999999,00000000
02,0200,1,1,ファリシマブ,0304,,,3,20220525,99999999,20220525
02,0210,1,1,ラニビズマブ,0081,,,0,20220401,99999999,00000000
02,0210,1,1,アフリベルセプト,0112,,,0,20220401,99999999,00000000
02,0220,1,3,人工腎臓　その他の場合,J0384,,,0,20220401,99999999,00000000
02,0230,1,5,全身麻酔,0006,,,0,20220401,99999999,00000000
02,0320,1,5,全身麻酔,0006,,,0,20220401,99999999,00000000
02,0325,1,6,放射線療法,0008,,,0,20220401,99999999,00000000
02,0340,1,5,全身麻酔,0006,,,0,20220401,99999999,00000000
02,0350,1,1,ラニビズマブ,0081,,,0,20220401,99999999,00000000
02,0350,1,1,アフリベルセプト,0112,,,0,20220401,99999999,00000000
02,0370,1,1,乾燥スルホ化人免疫グロブリン,0109,,,0,20220401,99999999,00000000
03,001x,8,13,セツキシマブ　サロタロカンナトリウム,0296,,,0,20220401,99999999,00000000
03,001x,8,12,ボロファラン（１０Ｂ）,0298,,,0,20220401,99999999,00000000
03,001x,7,11,ニボルマブ,0153,,,0,20220401,99999999,00000000
03,001x,7,11,ペムブロリズマブ,0204,,,0,20220401,99999999,00000000
03,001x,7,11,アベルマブ,0212,,,0,20220401,99999999,00000000
03,001x,6,10,セツキシマブ,0072,,,0,20220401,99999999,00000000
03,001x,5,9,動注化学療法,0085,,,0,20220401,99999999,00000000
03,001x,4,8,化学療法ありかつ放射線療法なし,0046,,,0,20220401,99999999,00000000
03,001x,3,7,化学療法ありかつ放射線療法あり,0047,,,0,20220401,99999999,00000000
03,001x,2,6,化学療法なしかつ放射線療法あり,0048,,,0,20220401,99999999,00000000
03,001x,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
03,001x,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
03,001x,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
03,001x,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
03,001x,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
03,0240,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
03,0240,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
03,0240,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
03,0240,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
03,0490,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
03,0490,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
03,0490,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
03,0490,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0010,4,9,レンバチニブメシル酸塩,0168,,,0,20220401,99999999,00000000
04,0010,3,8,化学療法ありかつ放射線療法なし,0046,,,0,20220401,99999999,00000000
04,0010,2,6,放射線療法,0008,,,0,20220401,99999999,00000000
04,0010,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
04,0010,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0010,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0010,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0010,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0020,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0020,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0020,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0020,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0030,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0030,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0030,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0030,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0040,9,16,ニボルマブ,0153,,,0,20220401,99999999,00000000
04,0040,9,16,ペムブロリズマブ,0204,,,0,20220401,99999999,00000000
04,0040,9,16,アテゾリズマブ,0231,,,0,20220401,99999999,00000000
04,0040,9,16,デュルバルマブ,0235,,,0,20220401,99999999,00000000
04,0040,8,15,ラムシルマブ,0155,,,0,20220401,99999999,00000000
04,0040,8,14,ベバシズマブ,0056,,,0,20220401,99999999,00000000
04,0040,7,13,ペメトレキセドナトリウム,0055,,,0,20220401,99999999,00000000
04,0040,6,12,クリゾチニブ,0127,,,0,20220401,99999999,00000000
04,0040,6,12,アレクチニブ塩酸塩,0145,,,0,20220401,99999999,00000000
04,0040,6,12,セリチニブ,0197,,,0,20220401,99999999,00000000
04,0040,6,12,ロルラチニブ,0237,,,0,20220401,99999999,00000000
04,0040,6,12,エヌトレクチニブ,0246,,,0,20220401,99999999,00000000
04,0040,6,12,テポチニブ塩酸塩,0269,,,0,20220401,99999999,00000000
04,0040,6,12,カプマチニブ塩酸塩,0274,,,0,20220401,99999999,00000000
04,0040,6,12,ブリグチニブ,0278,,,0,20220401,99999999,00000000
04,0040,6,12,ラロトレクチニブ硫酸塩,0280,,,0,20220401,99999999,00000000
04,0040,6,12,セルペルカチニブ,0286,,,0,20220401,99999999,00000000
04,0040,6,12,ソトラシブ,0301,,,3,20220420,99999999,20220420
04,0040,6,11,オシメルチニブメシル酸塩,0214,,,0,20220401,99999999,00000000
04,0040,5,10,エルロチニブ,0124,,,0,20220401,99999999,00000000
04,0040,5,10,ゲフィチニブ,0128,,,0,20220401,99999999,00000000
04,0040,5,10,アファチニブマレイン酸塩,0144,,,0,20220401,99999999,00000000
04,0040,5,10,ダコミチニブ,0239,,,0,20220401,99999999,00000000
04,0040,5,9,カルボプラチン＋パクリタキセルあり,0054,,,0,20220401,99999999,00000000
04,0040,4,8,化学療法ありかつ放射線療法なし,0046,,,0,20220401,99999999,00000000
04,0040,3,7,化学療法ありかつ放射線療法あり,0047,,,0,20220401,99999999,00000000
04,0040,2,6,化学療法なしかつ放射線療法あり,0048,,,0,20220401,99999999,00000000
04,0040,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
04,0040,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0040,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0040,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0040,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0050,5,10,ニボルマブ,0153,,,0,20220401,99999999,00000000
04,0050,4,9,ペメトレキセドナトリウム,0055,,,0,20220401,99999999,00000000
04,0050,3,8,化学療法ありかつ放射線療法なし,0046,,,0,20220401,99999999,00000000
04,0050,2,6,放射線療法,0008,,,0,20220401,99999999,00000000
04,0050,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
04,0050,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0050,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0050,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0050,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0070,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0070,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0070,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0070,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0080,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0080,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0080,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0080,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0081,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0081,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0081,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0081,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0090,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0090,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0090,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0090,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0100,2,2,オマリズマブ,0088,,,0,20220401,99999999,00000000
04,0100,2,2,メポリズマブ,0198,,,0,20220401,99999999,00000000
04,0100,2,2,ベンラリズマブ,0229,,,0,20220401,99999999,00000000
04,0100,2,2,テゼペルマブ,0308,,,3,20221116,99999999,20221116
04,0100,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0100,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0100,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0100,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0110,3,3,シベレスタットナトリウム,0130,,,0,20220401,99999999,00000000
04,0110,2,2,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0110,2,2,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0110,2,2,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0110,2,2,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0110,1,1,ニンテダニブエタンスルホン酸塩,0224,,,0,20220401,99999999,00000000
04,0120,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0120,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0120,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0120,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0130,1,2,中心静脈注射,G005,,,0,20220401,99999999,00000000
04,0130,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0130,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0130,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0130,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0140,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0140,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0140,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0140,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0150,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0150,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0150,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0150,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0151,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0151,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0151,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0151,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0160,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0160,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0160,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0160,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0170,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0170,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0170,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0170,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0180,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0180,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
04,0180,1,1,人工呼吸　５時間を超えた場合（１日につき）　１４日目まで,J0453ｲ,,,0,20220401,99999999,00000000
04,0180,1,1,人工呼吸　５時間を超えた場合（１日につき）　１５日目以降,J0453ﾛ,,,0,20220401,99999999,00000000
04,0190,1,1,人工呼吸　３０分までの場合,J0451,,,0,20220401,99999999,00000000
04,0190,1,1,人工呼吸　３０分を超えて５時間までの場合,J0452,,,0,20220401,99999999,00000000
